X.1,Name,Release.Name,X,Repository.URL,Release.URL,id,is_ok,num_vuln,critical,high,medium,low
2965,web3-core-helpers,web3-packagetemplate@1.0.0-alpha.0,13102,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-packagetemplate%401.0.0-alpha.0,2965,error,Couldn't find the requested package or version,NA,NA,NA,NA
2986,web3-shh,web3-eth@4.0.0-alpha.0,13123,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-eth%404.0.0-alpha.0,2986,error,Couldn't find the requested package or version,NA,NA,NA,NA
2987,web3-shh,web3-core-requestmanager@4.0.0-alpha.0,13124,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-core-requestmanager%404.0.0-alpha.0,2987,error,Couldn't find the requested package or version,NA,NA,NA,NA
2988,web3-shh,web3-providers-http@4.0.0-alpha.0,13125,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-providers-http%404.0.0-alpha.0,2988,error,Couldn't find the requested package or version,NA,NA,NA,NA
2991,web3-shh,web3-providers-base@1.0.0-alpha.1,13128,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-providers-base%401.0.0-alpha.1,2991,error,Couldn't find the requested package or version,NA,NA,NA,NA
2994,web3-shh,web3-utils@4.0.0-alpha.0,13131,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-utils%404.0.0-alpha.0,2994,error,Couldn't find the requested package or version,NA,NA,NA,NA
2995,web3-shh,web3-packagetemplate@1.0.0-alpha.0,13132,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-packagetemplate%401.0.0-alpha.0,2995,error,Couldn't find the requested package or version,NA,NA,NA,NA
3016,web3-core,web3-eth@4.0.0-alpha.0,13153,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-eth%404.0.0-alpha.0,3016,error,Couldn't find the requested package or version,NA,NA,NA,NA
3017,web3-core,web3-core-requestmanager@4.0.0-alpha.0,13154,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-core-requestmanager%404.0.0-alpha.0,3017,error,Couldn't find the requested package or version,NA,NA,NA,NA
3018,web3-core,web3-providers-http@4.0.0-alpha.0,13155,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-providers-http%404.0.0-alpha.0,3018,error,Couldn't find the requested package or version,NA,NA,NA,NA
3021,web3-core,web3-providers-base@1.0.0-alpha.1,13158,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-providers-base%401.0.0-alpha.1,3021,error,Couldn't find the requested package or version,NA,NA,NA,NA
3024,web3-core,web3-utils@4.0.0-alpha.0,13161,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-utils%404.0.0-alpha.0,3024,error,Couldn't find the requested package or version,NA,NA,NA,NA
3025,web3-core,web3-packagetemplate@1.0.0-alpha.0,13162,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-packagetemplate%401.0.0-alpha.0,3025,error,Couldn't find the requested package or version,NA,NA,NA,NA
3046,web3-bzz,web3-eth@4.0.0-alpha.0,13183,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-eth%404.0.0-alpha.0,3046,error,Couldn't find the requested package or version,NA,NA,NA,NA
3047,web3-bzz,web3-core-requestmanager@4.0.0-alpha.0,13184,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-core-requestmanager%404.0.0-alpha.0,3047,error,Couldn't find the requested package or version,NA,NA,NA,NA
3048,web3-bzz,web3-providers-http@4.0.0-alpha.0,13185,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-providers-http%404.0.0-alpha.0,3048,error,Couldn't find the requested package or version,NA,NA,NA,NA
3051,web3-bzz,web3-providers-base@1.0.0-alpha.1,13188,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-providers-base%401.0.0-alpha.1,3051,error,Couldn't find the requested package or version,NA,NA,NA,NA
3054,web3-bzz,web3-utils@4.0.0-alpha.0,13191,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-utils%404.0.0-alpha.0,3054,error,Couldn't find the requested package or version,NA,NA,NA,NA
3055,web3-bzz,web3-packagetemplate@1.0.0-alpha.0,13192,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-packagetemplate%401.0.0-alpha.0,3055,error,Couldn't find the requested package or version,NA,NA,NA,NA
3076,web3-core-method,web3-eth@4.0.0-alpha.0,13213,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-eth%404.0.0-alpha.0,3076,error,Couldn't find the requested package or version,NA,NA,NA,NA
3077,web3-core-method,web3-core-requestmanager@4.0.0-alpha.0,13214,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-core-requestmanager%404.0.0-alpha.0,3077,error,Couldn't find the requested package or version,NA,NA,NA,NA
3078,web3-core-method,web3-providers-http@4.0.0-alpha.0,13215,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-providers-http%404.0.0-alpha.0,3078,error,Couldn't find the requested package or version,NA,NA,NA,NA
3081,web3-core-method,web3-providers-base@1.0.0-alpha.1,13218,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-providers-base%401.0.0-alpha.1,3081,error,Couldn't find the requested package or version,NA,NA,NA,NA
3084,web3-core-method,web3-utils@4.0.0-alpha.0,13221,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-utils%404.0.0-alpha.0,3084,error,Couldn't find the requested package or version,NA,NA,NA,NA
3085,web3-core-method,web3-packagetemplate@1.0.0-alpha.0,13222,https://github.com/ethereum/web3.js,https://github.com/ChainSafe/web3.js/releases/tag/web3-packagetemplate%401.0.0-alpha.0,3085,error,Couldn't find the requested package or version,NA,NA,NA,NA
3496,antlr4,4.5-rc-2,13922,https://github.com/antlr/antlr4,https://github.com/antlr/antlr4/releases/tag/4.5-rc-2,3496,error,Couldn't find the requested package or version,NA,NA,NA,NA
3561,papaparse,3.1.2,14189,https://github.com/mholt/PapaParse,https://github.com/mholt/PapaParse/releases/tag/3.1.2,3561,error,Couldn't find the requested package or version,NA,NA,NA,NA
3562,papaparse,3.1.0,14190,https://github.com/mholt/PapaParse,https://github.com/mholt/PapaParse/releases/tag/3.1.0,3562,error,Couldn't find the requested package or version,NA,NA,NA,NA
3563,papaparse,3.0.0,14191,https://github.com/mholt/PapaParse,https://github.com/mholt/PapaParse/releases/tag/3.0.0,3563,error,Couldn't find the requested package or version,NA,NA,NA,NA
3569,knockout,v2.2.0,14197,https://github.com/knockout/knockout,https://github.com/knockout/knockout/releases/tag/v2.2.0,3569,error,Couldn't find the requested package or version,NA,NA,NA,NA
3744,lit-html,lit@2.0.2,14645,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/lit%402.0.2,3744,error,Couldn't find the requested package or version,NA,NA,NA,NA
3745,lit-html,lit@2.0.1,14646,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/lit%402.0.1,3745,error,Couldn't find the requested package or version,NA,NA,NA,NA
3746,lit-html,@lit/reactive-element@1.0.1,14647,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit/reactive-element%401.0.1,3746,error,Couldn't find the requested package or version,NA,NA,NA,NA
3747,lit-html,@lit/localize@0.11.0,14648,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit/localize%400.11.0,3747,error,Couldn't find the requested package or version,NA,NA,NA,NA
3748,lit-html,@lit/localize-tools@0.4.0,14649,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit/localize-tools%400.4.0,3748,error,Couldn't find the requested package or version,NA,NA,NA,NA
3749,lit-html,@lit-labs/react@1.0.1,14650,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit-labs/react%401.0.1,3749,error,Couldn't find the requested package or version,NA,NA,NA,NA
3750,lit-html,@lit-labs/motion@1.0.1,14651,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit-labs/motion%401.0.1,3750,error,Couldn't find the requested package or version,NA,NA,NA,NA
3751,lit-html,lit-html@2.0.1,14652,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/lit-html%402.0.1,3751,error,Couldn't find the requested package or version,NA,NA,NA,NA
3752,lit-html,lit-element@3.0.1,14653,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/lit-element%403.0.1,3752,error,Couldn't find the requested package or version,NA,NA,NA,NA
3753,lit-html,lit@2.0.0,14654,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/lit%402.0.0,3753,error,Couldn't find the requested package or version,NA,NA,NA,NA
3754,lit-html,@lit/ts-transformers@1.0.2,14655,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit/ts-transformers%401.0.2,3754,error,Couldn't find the requested package or version,NA,NA,NA,NA
3755,lit-html,@lit/reactive-element@1.0.0,14656,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit/reactive-element%401.0.0,3755,error,Couldn't find the requested package or version,NA,NA,NA,NA
3756,lit-html,@lit/localize@0.10.4,14657,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit/localize%400.10.4,3756,error,Couldn't find the requested package or version,NA,NA,NA,NA
3757,lit-html,@lit/localize-tools@0.3.7,14658,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit/localize-tools%400.3.7,3757,error,Couldn't find the requested package or version,NA,NA,NA,NA
3758,lit-html,@lit-labs/task@1.0.0,14659,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit-labs/task%401.0.0,3758,error,Couldn't find the requested package or version,NA,NA,NA,NA
3759,lit-html,@lit-labs/ssr@1.0.0,14660,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit-labs/ssr%401.0.0,3759,error,Couldn't find the requested package or version,NA,NA,NA,NA
3760,lit-html,@lit-labs/ssr-client@1.0.0,14661,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit-labs/ssr-client%401.0.0,3760,error,Couldn't find the requested package or version,NA,NA,NA,NA
3761,lit-html,@lit-labs/scoped-registry-mixin@1.0.0,14662,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit-labs/scoped-registry-mixin%401.0.0,3761,error,Couldn't find the requested package or version,NA,NA,NA,NA
3762,lit-html,@lit-labs/react@1.0.0,14663,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit-labs/react%401.0.0,3762,error,Couldn't find the requested package or version,NA,NA,NA,NA
3763,lit-html,@lit-labs/motion@1.0.0,14664,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit-labs/motion%401.0.0,3763,error,Couldn't find the requested package or version,NA,NA,NA,NA
3764,lit-html,lit-html@2.0.0,14665,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/lit-html%402.0.0,3764,error,Couldn't find the requested package or version,NA,NA,NA,NA
3765,lit-html,lit-element@3.0.0,14666,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/lit-element%403.0.0,3765,error,Couldn't find the requested package or version,NA,NA,NA,NA
3766,lit-html,lit@2.0.0-rc.4,14667,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/lit%402.0.0-rc.4,3766,error,Couldn't find the requested package or version,NA,NA,NA,NA
3767,lit-html,lit-element@3.0.0-rc.4,14668,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/lit-element%403.0.0-rc.4,3767,error,Couldn't find the requested package or version,NA,NA,NA,NA
3768,lit-html,lit-html@2.0.0-rc.5,14669,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/lit-html%402.0.0-rc.5,3768,error,Couldn't find the requested package or version,NA,NA,NA,NA
3769,lit-html,@lit/reactive-element@1.0.0-rc.4,14670,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit/reactive-element%401.0.0-rc.4,3769,error,Couldn't find the requested package or version,NA,NA,NA,NA
3770,lit-html,@lit-labs/scoped-registry-mixin@1.0.0-rc.3,14671,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit-labs/scoped-registry-mixin%401.0.0-rc.3,3770,error,Couldn't find the requested package or version,NA,NA,NA,NA
3771,lit-html,@lit-labs/ssr@1.0.0-rc.3,14672,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit-labs/ssr%401.0.0-rc.3,3771,error,Couldn't find the requested package or version,NA,NA,NA,NA
3772,lit-html,@lit-labs/ssr-client@1.0.0-rc.3,14673,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit-labs/ssr-client%401.0.0-rc.3,3772,error,Couldn't find the requested package or version,NA,NA,NA,NA
3773,lit-html,@lit-labs/task@1.0.0-rc.4,14674,https://github.com/Polymer/lit-html,https://github.com/lit/lit/releases/tag/%40lit-labs/task%401.0.0-rc.4,3773,error,Couldn't find the requested package or version,NA,NA,NA,NA
3946,thrift,lib/go/thrift/v0.0.1-do-not-use,15023,https://github.com/apache/thrift,https://github.com/apache/thrift/releases/tag/lib/go/thrift/v0.0.1-do-not-use,3946,error,Couldn't find the requested package or version,NA,NA,NA,NA
4001,amazon-cognito-identity-js,amazon-cognito-identity-js@2.0.6,15168,https://github.com/aws-amplify/amplify-js,https://github.com/aws-amplify/amplify-js/releases/tag/amazon-cognito-identity-js%402.0.6,4001,error,Couldn't find the requested package or version,NA,NA,NA,NA
4002,amazon-cognito-identity-js,aws-amplify-react@0.1.47,15169,https://github.com/aws-amplify/amplify-js,https://github.com/aws-amplify/amplify-js/releases/tag/aws-amplify-react%400.1.47,4002,error,Couldn't find the requested package or version,NA,NA,NA,NA
4003,amazon-cognito-identity-js,aws-amplify@0.4.1,15170,https://github.com/aws-amplify/amplify-js,https://github.com/aws-amplify/amplify-js/releases/tag/aws-amplify%400.4.1,4003,error,Couldn't find the requested package or version,NA,NA,NA,NA
4004,amazon-cognito-identity-js,amazon-cognito-identity-js@2.0.5,15171,https://github.com/aws-amplify/amplify-js,https://github.com/aws-amplify/amplify-js/releases/tag/amazon-cognito-identity-js%402.0.5,4004,error,Couldn't find the requested package or version,NA,NA,NA,NA
4005,amazon-cognito-identity-js,aws-amplify-angular@0.1.1,15172,https://github.com/aws-amplify/amplify-js,https://github.com/aws-amplify/amplify-js/releases/tag/aws-amplify-angular%400.1.1,4005,error,Couldn't find the requested package or version,NA,NA,NA,NA
4006,amazon-cognito-identity-js,aws-amplify-react-native@0.2.11,15173,https://github.com/aws-amplify/amplify-js,https://github.com/aws-amplify/amplify-js/releases/tag/aws-amplify-react-native%400.2.11,4006,error,Couldn't find the requested package or version,NA,NA,NA,NA
4007,amazon-cognito-identity-js,aws-amplify-react@0.1.45,15174,https://github.com/aws-amplify/amplify-js,https://github.com/aws-amplify/amplify-js/releases/tag/aws-amplify-react%400.1.45,4007,error,Couldn't find the requested package or version,NA,NA,NA,NA
4008,amazon-cognito-identity-js,aws-amplify@0.4.0,15175,https://github.com/aws-amplify/amplify-js,https://github.com/aws-amplify/amplify-js/releases/tag/aws-amplify%400.4.0,4008,error,Couldn't find the requested package or version,NA,NA,NA,NA
4009,amazon-cognito-identity-js,aws-amplify-react@0.1.43,15176,https://github.com/aws-amplify/amplify-js,https://github.com/aws-amplify/amplify-js/releases/tag/aws-amplify-react%400.1.43,4009,error,Couldn't find the requested package or version,NA,NA,NA,NA
4010,amazon-cognito-identity-js,aws-amplify@0.3.3,15177,https://github.com/aws-amplify/amplify-js,https://github.com/aws-amplify/amplify-js/releases/tag/aws-amplify%400.3.3,4010,error,Couldn't find the requested package or version,NA,NA,NA,NA
4011,amazon-cognito-identity-js,aws-amplify-angular@0.1.0,15178,https://github.com/aws-amplify/amplify-js,https://github.com/aws-amplify/amplify-js/releases/tag/aws-amplify-angular%400.1.0,4011,error,Couldn't find the requested package or version,NA,NA,NA,NA
